event,cid,mid,pid,time,date,content,verify,trigger
sydneysiege,544307028815253504,544308823784431616,544308461946028032,1418608311.0,2014-12-15 01:51:51,"@kyle_huggins1 @BBCBreaking No, you're being a prick. They need to report accurately. There are others in that vicinity.",0,0
sydneysiege,544307028815253504,544307826470834176,544307028815253504,1418608073.0,2014-12-15 01:47:53,RT @BBCBreaking: The CEO of Lindt says there are around 50 people holed up in the cafe in central Sydney #sydneysiege,0,0
sydneysiege,544307028815253504,544307839972696064,544307028815253504,1418608076.0,2014-12-15 01:47:56,"Australia
@BBCBreaking: CEO of Lindt says arnd 50 ppl holed up in cafe in central #Sydney
#sydneysiege
http://t.co/rg7SvcE18r",0,0
sydneysiege,544307028815253504,544307840350171138,544307028815253504,1418608076.0,2014-12-15 01:47:56,RT @BBCBreaking: The CEO of Lindt says there are around 50 people holed up in the cafe in central Sydney #sydneysiege http://t.co/0E0qBldQ5W,0,0
sydneysiege,544307028815253504,544307839641325570,544307028815253504,1418608076.0,2014-12-15 01:47:56,RT @BBCBreaking: The CEO of Lindt says there are around 50 people holed up in the cafe in central Sydney #sydneysiege http://t.co/QtnklPTjyK,0,0
sydneysiege,544307028815253504,544322197423013888,544307839641325570,1418611499.0,2014-12-15 02:44:59,"@AsiaNewsWeekly @BBCBreaking  TV news says 13...... what is it? 13, 50, 30, 15???????",0,2
sydneysiege,544307028815253504,544428908267855872,544322197423013888,1418636941.0,2014-12-15 09:49:01,@CherylWevell No hard numbers yet from authorities that I’ve seen. A media outlet said 15. Lindt said there could be up to 40 earlier.,0,3
sydneysiege,544307028815253504,544308197033783297,544307028815253504,1418608161.0,2014-12-15 01:49:21,El CEO de Lindt dice que hay unas 50 personas retenidas en el #sydneycafesiege @BBCBreaking,0,0
sydneysiege,544307028815253504,544308243276005376,544308197033783297,1418608172.0,2014-12-15 01:49:32,@Carolinaabellan qué locura,0,0
sydneysiege,544307028815253504,544308583832485888,544308243276005376,1418608253.0,2014-12-15 01:50:53,@earcos Tremenda. Que Dios o quien sea reparta suerte.,0,0
sydneysiege,544307028815253504,544309193436839936,544308583832485888,1418608399.0,2014-12-15 01:53:19,@Carolinaabellan ahí está Tony Abbott hablando,0,0
ottawashooting,525030963781595136,525030963781595136,None,1414012111.0,2014-10-22 21:08:31,Soldier killed in #OttawaShooting identified as Cpl. Nathan Cirillo (via @globeandmail) http://t.co/WL4Fs1H9Z2 http://t.co/wKV8KFaX73,1,1
ottawashooting,525030963781595136,525031959097929730,525030963781595136,1414012348.0,2014-10-22 21:12:28,@nypost @globeandmail Om Ami Dewa Hrih,1,0
ottawashooting,525030963781595136,525032140229312512,525030963781595136,1414012391.0,2014-10-22 21:13:11,@nypost @globeandmail heartbreaking.,1,0
ottawashooting,525030963781595136,525032948412977152,525030963781595136,1414012584.0,2014-10-22 21:16:24,@nypost @globeandmail Sad :(,1,0
ottawashooting,525030963781595136,525033422360961024,525030963781595136,1414012697.0,2014-10-22 21:18:17,@nypost @flyingj50 @globeandmail my condolences to his family and his friends. BZ Cpl.... You will not be forgotten.,1,0
ottawashooting,525030963781595136,525033768382627840,525030963781595136,1414012779.0,2014-10-22 21:19:39,@nypost @globeandmail Now he is protecting and protected by the other #ANGELS so sad RIP,1,0
ottawashooting,525030963781595136,525034183870414849,525030963781595136,1414012878.0,2014-10-22 21:21:18,@nypost @globeandmail Thank you Cpl Cirillo for standing guard at Tomb of Unknown Soldier. We will never forget. We Stand to Remember You.,1,0
ottawashooting,525030963781595136,525035973336633345,525030963781595136,1414013305.0,2014-10-22 21:28:25,@nypost @globeandmail Deepest condolences  and prayers to his family. Such senseless violence! 🙏,1,0
ottawashooting,525030963781595136,525045415591550976,525030963781595136,1414015556.0,2014-10-22 22:05:56,@nypost @globeandmail Sad for his family and dog,1,0
ottawashooting,525030963781595136,525045900222398465,525030963781595136,1414015672.0,2014-10-22 22:07:52,@nypost @globeandmail His dog will also miss him very much.,1,0
ottawashooting,525030963781595136,525048760712577024,525030963781595136,1414016354.0,2014-10-22 22:19:14,@nypost @globeandmail god damn the Muslim that killed him,1,0
ottawashooting,525030963781595136,525048823039938560,525030963781595136,1414016369.0,2014-10-22 22:19:29,@nypost @globeandmail rest in peace.,1,0
ottawashooting,525030963781595136,525060034913648640,525030963781595136,1414019042.0,2014-10-22 23:04:02,@nypost:Soldier killed #OttawaShooting is Cpl.Nathan Cirillo(via @globeandmail)http://t.co/Ti3Sckjdac http://t.co/K9QqQOgQIl the madness,1,0
ottawashooting,525030963781595136,525067202945617920,525030963781595136,1414020751.0,2014-10-22 23:32:31,@nypost @globeandmail this man's family is in my thoughts tonight.,1,0
ottawashooting,525030963781595136,525107095604310017,525030963781595136,1414030262.0,2014-10-23 02:11:02,@nypost RIP,1,0
sydneysiege,544377870554898432,544377870554898432,None,1418624773.0,2014-12-15 06:26:13,Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS,1,1
sydneysiege,544377870554898432,544378074926944256,544377870554898432,1418624821.0,2014-12-15 06:27:01,@fieldproducer don't forget to credit the photog where it's due/possible!,1,0
sydneysiege,544377870554898432,544378165628391425,544378074926944256,1418624843.0,2014-12-15 06:27:23,@willswanson I've linked directly to the Herald Sun image not lifted it.,1,3
sydneysiege,544377870554898432,544378370151415808,544377870554898432,1418624892.0,2014-12-15 06:28:12,“@fieldproducer: Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/VPPJGGSnIG” Whoa.,1,0
sydneysiege,544377870554898432,544378415026274305,544377870554898432,1418624902.0,2014-12-15 06:28:22,"Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege via @fieldproducer

https://t.co/d1OpdVmg8e",1,0
sydneysiege,544377870554898432,544380418792095744,544378415026274305,1418625380.0,2014-12-15 06:36:20,@rConflictNews @TaniaGRM Colombia ad portas de la Paz o de otra Guerra? #HomenajeaJovenesdeVzla https://t.co/RNb6Ou6WQI LIDERES:x Libertad,1,0
sydneysiege,544377870554898432,544378569745395713,544377870554898432,1418624939.0,2014-12-15 06:28:59,“@fieldproducer: Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/CIYWsQB7P5” #MartinPlace,1,0
sydneysiege,544377870554898432,544379092208865281,544377870554898432,1418625064.0,2014-12-15 06:31:04,"@fieldproducer @GreenJ Ah, a Murdoch employe. Got her phone number to hack? Did she give permission for this photograph to be published?",1,0
sydneysiege,544377870554898432,544379221758337024,544377870554898432,1418625095.0,2014-12-15 06:31:35,"@fieldproducer @GreenJ And comfort, from the anonymous policeman's caring response.",1,0
sydneysiege,544377870554898432,544380680835047424,544377870554898432,1418625443.0,2014-12-15 06:37:23,@fieldproducer @sommervillebbc another even better front page photo......,1,0
sydneysiege,544377870554898432,544381645508210688,544377870554898432,1418625673.0,2014-12-15 06:41:13,"@fieldproducer Why is there no actual info reported? Escaped hostages: Why is there no reporting about them, situation, or how they escaped?",1,2
sydneysiege,544377870554898432,544382070668402688,544377870554898432,1418625774.0,2014-12-15 06:42:54,How terrifying ... “@fieldproducer: Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/zTwAlLOv4S”,1,0
sydneysiege,544377870554898432,544382878818131970,544377870554898432,1418625967.0,2014-12-15 06:46:07,@fieldproducer @Captain_DMan God bless her!,1,0
sydneysiege,544377870554898432,544385941477924864,544377870554898432,1418626697.0,2014-12-15 06:58:17,"@fieldproducer @gerriDarcey Neal is part of your strategy for News Corp to sensationalize with words like ""escaping"" when police say emerge?",1,2
sydneysiege,544377870554898432,544388854120054784,544377870554898432,1418627391.0,2014-12-15 07:09:51,@fieldproducer I'm sure she wants her photo all over the internet.Way to capitalise on her fear.You ppl are shameless.,1,3
sydneysiege,544377870554898432,544389404983590912,544377870554898432,1418627523.0,2014-12-15 07:12:03,@fieldproducer @schtev69 horrific,1,0
sydneysiege,544377870554898432,544389484268105728,544377870554898432,1418627541.0,2014-12-15 07:12:21,How terrifying ... “@fieldproducer: Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/UeROTcsN9t”,1,0
sydneysiege,544377870554898432,544398075494555648,544377870554898432,1418629590.0,2014-12-15 07:46:30,@fieldproducer yes neil:the &amp; #sydneysiege is only a minor incident compared to real terrorists besieging syria @Partisangirl,1,1
germanwings,581061237783556096,581061237783556096,None,1427370769.0,2015-03-26 11:52:49,Name of the co-pilot: Andreas Lubitz. http://t.co/L7FDlo6Iom #4U9525,1,1
germanwings,581061237783556096,581061939780055040,581061237783556096,1427370936.0,2015-03-26 11:55:36,Co-pilot was a German national.,1,0
germanwings,581061237783556096,581062714904186880,581061237783556096,1427371121.0,2015-03-26 11:58:41,"@NewsOnTheMin 
@morandiniblog 
@GuillaumeAuda",1,0
germanwings,580320242020290560,580320242020290560,None,1427194102.0,2015-03-24 10:48:22,BREAKING:148passengers were on board #GermanWings Airbus A320 which has crashed in D southern French Alps.May اللَّهُ protect them.AMEEN♥☀♥,0,1
germanwings,580320242020290560,580320622653411328,580320242020290560,1427194192.0,2015-03-24 10:49:52,@AbedaDocrat Ameen,0,0
germanwings,580320242020290560,580321516367273984,580320242020290560,1427194406.0,2015-03-24 10:53:26,@AbedaDocrat  ameen,0,0
ottawashooting,524965786059026432,524965786059026432,None,1413996571.0,2014-10-22 16:49:31,"BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/lXFiYaVImZ",1,1
ottawashooting,524965786059026432,524965837795782656,524965786059026432,1413996583.0,2014-10-22 16:49:43,@PzFeed get the army in,1,0
ottawashooting,524965786059026432,524966199474786304,524965786059026432,1413996670.0,2014-10-22 16:51:10,@PzFeed Thanks to Harper warmongering... innocent people die not only in Iraq and Syria but in Canada now too...,1,1
ottawashooting,524965786059026432,524966397223653376,524965786059026432,1413996717.0,2014-10-22 16:51:57,"@PzFeed Soldier NOT dead... Shot and wounded, currently at hospital.",1,3
ottawashooting,524965786059026432,524966848954400769,524965786059026432,1413996824.0,2014-10-22 16:53:44,"RIP - 💜💙 “@PzFeed: BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/nx2x8qk223”",1,0
ottawashooting,524965786059026432,524968491456421889,524965786059026432,1413997216.0,2014-10-22 17:00:16,@PzFeed @HuffPostCrime  2 of 3 patients in stable condition. Must wait for state of health from Dept National Defense.,1,0
ottawashooting,524965786059026432,524969011365548034,524965786059026432,1413997340.0,2014-10-22 17:02:20,"“@PzFeed: BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/BmW3O4IpGd” &lt; Just crazy!!",1,0
germanwings,581291208506376192,581291208506376192,None,1427425598.0,2015-03-27 03:06:38,"BREAKING NEWS:

Germanwings Co-Pilot was recent convert to Islam.

http://t.co/fwf86tD88b http://t.co/djkzng2piM",0,1
germanwings,580350426278719488,580350426278719488,None,1427201298.0,2015-03-24 12:48:18,We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident over the 1/5,2,1
germanwings,580350426278719488,580350504577863680,580350426278719488,1427201317.0,2015-03-24 12:48:37,@lufthansa RIP,2,0
germanwings,580350426278719488,580350694969909248,580350426278719488,1427201362.0,2015-03-24 12:49:22,@lufthansa My condolences to the families on the passengers and the crew.,2,0
germanwings,580350426278719488,580350733435985920,580350426278719488,1427201371.0,2015-03-24 12:49:31,RT @lufthansa We must confirm to our deepest regret that Germanwings Flight 4U 9525 from Barcelona to Düsseldorf has suffered an accident,2,0
germanwings,580350426278719488,580350828596330497,580350426278719488,1427201394.0,2015-03-24 12:49:54,"@lufthansa Sad news, thoughts to all involved...",2,0
germanwings,580350426278719488,580350981977804800,580350426278719488,1427201431.0,2015-03-24 12:50:31,@lufthansa mis condolencias a los familiares de la víctimas del vuelo de @germanwings que las almas descansen en paz y reciban LUZ...,2,0
germanwings,580350426278719488,580351551925022720,580350426278719488,1427201567.0,2015-03-24 12:52:47,@lufthansa R.I.P.,2,0
germanwings,580350426278719488,580357053039820800,580350426278719488,1427202878.0,2015-03-24 13:14:38,@lufthansa @germanwings need the passangers name in flight 4U 9525 .. please  can you release it.. i cant open germanwings official website,2,0
germanwings,580350426278719488,580359289249759233,580350426278719488,1427203411.0,2015-03-24 13:23:31,"@Lufthansa My thoughts are with families, friends, and colleagues who have lost loved ones on the #A320 #GermanWings flight.",2,0
germanwings,580350426278719488,580361074945331201,580350426278719488,1427203837.0,2015-03-24 13:30:37,@lufthansa deepest condolence,2,0
germanwings,580350426278719488,580362639127285760,580350426278719488,1427204210.0,2015-03-24 13:36:50,@lufthansa Bad News! My condolences to the sufferer.,2,0
germanwings,580350426278719488,580364678255120384,580350426278719488,1427204696.0,2015-03-24 13:44:56,"الطائرة المنكوبة تتبع لخطوط لوفتانزا

@lufthansa http://t.co/IQhUS8FSdH",2,0
germanwings,580350426278719488,580368589783363584,580364678255120384,1427205629.0,2015-03-24 14:00:29,"@ziadjouharji @lufthansa 

يادياد فديت قلبك 
فيها عرب او كل الضحايا اجانب",2,0
germanwings,580350426278719488,580368905371176960,580368589783363584,1427205704.0,2015-03-24 14:01:44,@sss55aaa https://t.co/d9jCDla0W1,2,0
germanwings,580350426278719488,580369579441967106,580368905371176960,1427205865.0,2015-03-24 14:04:25,@ziadjouharji الله يلطف بنا ويحفظنا,2,0
germanwings,580350426278719488,580368177428865024,580350426278719488,1427205530.0,2015-03-24 13:58:50,My thoughts and prayers go out to all those affected by this sad and tragic loss ~ Psychologist Milan @lufthansa #Germanwings,2,0
germanwings,580350426278719488,580370428918558721,580350426278719488,1427206067.0,2015-03-24 14:07:47,@lufthansa @germanwings ゲルマンウィングス航空親会社のルフトハンザ公式アカウント、アルプス山中に墜落したエアバスA320の4U 9525便に乗客144名乗員6名の計150名が搭乗していたことを確認。安否確認用のホットラインを設置したとツイート。,2,0
germanwings,580350426278719488,580376119628574720,580350426278719488,1427207424.0,2015-03-24 14:30:24,@lufthansa rip,2,0
germanwings,580350426278719488,580392293657550848,580350426278719488,1427211280.0,2015-03-24 15:34:40,@lufthansa Now I feel great sorrow with this accident.,2,0
ferguson,500287224957898752,500287224957898752,None,1408112744.0,2014-08-15 14:25:44,Being shot 10 times in the street for stealing cigars is due process? No arrest. No trial. No conviction―just immediate execution. #Ferguson,0,1
ferguson,500287224957898752,500288771385208832,500287224957898752,1408113112.0,2014-08-15 14:31:52,@capetownbrown @MsGetty preach it.,0,0
ferguson,500287224957898752,500291054177107968,500287224957898752,1408113656.0,2014-08-15 14:40:56,@capetownbrown @Themiscyra It's MURICAN Process,0,0
ferguson,500287224957898752,500295449530867712,500287224957898752,1408114704.0,2014-08-15 14:58:24,"@capetownbrown @alexachula Mike Brown was wearing pants and gym shoes, not shorts and sandals.",0,0
ferguson,500287224957898752,500295771120762880,500295449530867712,1408114781.0,2014-08-15 14:59:41,"@buffblkwell @alexachula I'm not saying that's him in the video, I'm just playing off the ridiculousness of the allegations. It's tragic.",0,3
ferguson,500287224957898752,500296995530366976,500295771120762880,1408115073.0,2014-08-15 15:04:33,"@capetownbrown I agree, it's senseless.",0,0
ferguson,500287224957898752,500297671790571520,500296995530366976,1408115234.0,2014-08-15 15:07:14,"@alexachula it is. And I'm so tired of trying to make sense of these senseless situations, because they will never make sense. Has to stop.",0,0
ferguson,500287224957898752,500298143024824320,500297671790571520,1408115347.0,2014-08-15 15:09:07,@capetownbrown it's so disheartening because I was already prepared for an outcome that would vindicate &amp; justify. 4 days of spinning facts.,0,0
ferguson,500287224957898752,500298481660342272,500298143024824320,1408115427.0,2014-08-15 15:10:27,@alexachula truly. Makes me so sick.,0,0
ferguson,500287224957898752,500300042583175169,500295771120762880,1408115799.0,2014-08-15 15:16:39,@capetownbrown @alexachula It's tragic. Why did it take Twitter 10 mins to debunk that lie. The media should be held accountable.,0,0
ottawashooting,524956372199555072,524956372199555072,None,1413994327.0,2014-10-22 16:12:07,"Map of areas where Ottawa shootings were reported: National War Memorial, near the Rideau Centre and Parliament Hill. http://t.co/NcfNCR5VCV",0,1
ottawashooting,524956372199555072,524957360776028160,524956372199555072,1413994562.0,2014-10-22 16:16:02,@cnnbrk  NORAD has increased it's alert level! Canada's security guards are unarmed .!!!!' Still active,0,0
ottawashooting,524956372199555072,524957894765453313,524956372199555072,1413994690.0,2014-10-22 16:18:10,"@AllysonGrono “@cnnbrk: Map of areas where shootings reported: War Memorial, near Rideau Centre and Parliament Hill. http://t.co/V76QLuD5vQ”",0,0
ottawashooting,524956372199555072,524958800085024769,524957894765453313,1413994905.0,2014-10-22 16:21:45,@MezlO Holllyyyyy shit. I liked to pretend that things like this didn't happen in Canada. Wow.,0,0
ottawashooting,524956372199555072,524959188959895552,524958800085024769,1413994998.0,2014-10-22 16:23:18,@AllysonGrono we like to pretend that too. Police seem to be doing a good job though.,0,0
ottawashooting,524956372199555072,524959373945479168,524958800085024769,1413995042.0,2014-10-22 16:24:02,@AllysonGrono supposed to be a Sens/Leafs game tonight here too. Should be cancelled.,0,0
ottawashooting,524956372199555072,524962773533728768,524959373945479168,1413995853.0,2014-10-22 16:37:33,"@MezlO I'm actually such a petty person, the second thing I did was check NHL website. Crazy.",0,0
ottawashooting,524956372199555072,524963111263297536,524962773533728768,1413995933.0,2014-10-22 16:38:53,@AllysonGrono they're making an announcement this afternoon about whether the game is on.,0,0
ottawashooting,524956372199555072,524979272633831424,524956372199555072,1413999786.0,2014-10-22 17:43:06,"@cnnbrk @CFLancop God have mercy on the victims. But, will this terrorism be termed, Workplace Violence?",0,1
sydneysiege,544381485591982083,544381485591982083,None,1418625634.0,2014-12-15 06:40:34,Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,1,1
sydneysiege,544381485591982083,544381824525291521,544381485591982083,1418625715.0,2014-12-15 06:41:55,@TroyBramston @australian @channeltennews,1,0
sydneysiege,544381485591982083,544382092528721920,544381485591982083,1418625779.0,2014-12-15 06:42:59,@TroyBramston @KKeneally @channeltennews Yay Tony will save the day,1,0
sydneysiege,544381485591982083,544382261097820160,544381485591982083,1418625819.0,2014-12-15 06:43:39,@TroyBramston Source from Ray Hadley shows confirmed same report of gunman claiming there are four packages around Sydney,1,0
sydneysiege,544381485591982083,544382534264451072,544381485591982083,1418625884.0,2014-12-15 06:44:44,@TroyBramston @australian @channeltennews four packages better get Lambie on the case are they large ?,1,0
sydneysiege,544381485591982083,544382677449580544,544381485591982083,1418625919.0,2014-12-15 06:45:19,"@TroyBramston @australian @channeltennews is this same as the ""call"" to Ray Hadley by ""POI"" from 10.30am? Or new info?",1,0
sydneysiege,544381485591982083,544382713302904832,544381485591982083,1418625927.0,2014-12-15 06:45:27,@TroyBramston @channeltennews fool bought the wrong flag with him.,1,0
sydneysiege,544381485591982083,544384788527083521,544381485591982083,1418626422.0,2014-12-15 06:53:42,@TroyBramston @channeltennews Deliver him the Australian SAS instead.,1,0
sydneysiege,544381485591982083,544385083574996992,544381485591982083,1418626492.0,2014-12-15 06:54:52,@TroyBramston @srod009 @channeltennews haha getting your news from 10 is like watching Looney Tunes for Social skills ha #MartinPlace,1,0
sydneysiege,544381485591982083,544386758662565888,544385083574996992,1418626892.0,2014-12-15 07:01:32,"@TroyBramston @srod009 @channeltennews &amp; really an #ISIL flag? Surely when packing his shot gun, that would be the first item he'd pack!",1,0
sydneysiege,544381485591982083,544385104663949313,544381485591982083,1418626497.0,2014-12-15 06:54:57,@TroyBramston @australian @channeltennews pathetic islamist coward,1,0
sydneysiege,544381485591982083,544385543342014464,544381485591982083,1418626602.0,2014-12-15 06:56:42,@TroyBramston @Eagle_Vision @channeltennews take the shot...#snipertime,1,0
sydneysiege,544381485591982083,544386112672645120,544381485591982083,1418626738.0,2014-12-15 06:58:58,@TroyBramston @channeltennews terminate him.doing this 2 innocent ppl.give the coward a uniform&amp;put him on battlefield 2 see how tough he is,1,0
germanwings,581274406804025344,581274406804025344,None,1427421592.0,2015-03-27 01:59:52,Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W,0,1
germanwings,581274406804025344,581278172936699904,581274406804025344,1427422490.0,2015-03-27 02:14:50,"@zulazry 
Not to worry... Western media will try to find out if his grandma's godfather's daughter's in-laws were Yemenis.",0,0
germanwings,581274406804025344,581278839180951552,581278172936699904,1427422649.0,2015-03-27 02:17:29,@saadbjohan Hahaha,0,0
germanwings,581274406804025344,581280115159531520,581278172936699904,1427422953.0,2015-03-27 02:22:33,@saadbjohan Checkout my last tweet bro. It seems the pilot is a recent convert. That was fast huh.,0,0
germanwings,581274406804025344,581282241830998017,581280115159531520,1427423460.0,2015-03-27 02:31:00,"@zulazry 

So... the Islam connection is with the unfortunate man himself, or so it seems. They did not waste time getting that one out.",0,0
germanwings,581274406804025344,581283068373127169,581282241830998017,1427423657.0,2015-03-27 02:34:17,"@saadbjohan Orang melayu kata ""Masin mulut"" haha",0,0
germanwings,581274406804025344,581310591899426817,581280115159531520,1427430219.0,2015-03-27 04:23:39,@zulazry @saadbjohan or that he has a muslim gf 😂😂 this is sad,0,0
germanwings,581274406804025344,581283699699757056,581274406804025344,1427423808.0,2015-03-27 02:36:48,@zulazry It already was until they found it very hard to tie an Andreas to a madras.,0,0
germanwings,581274406804025344,581300198158241792,581274406804025344,1427427741.0,2015-03-27 03:42:21,@zulazry they don't need that to hate on us. I get it and I've never hurt anyone,0,0
germanwings,581274406804025344,581305954110554112,581274406804025344,1427429114.0,2015-03-27 04:05:14,@zulazry they are saying he converted to islam,0,0
germanwings,581274406804025344,581417982351552512,581274406804025344,1427455823.0,2015-03-27 11:30:23,@zulazry Only when Islam stops encouraging the killing of Christians &amp; Jews that the world would stop criticizing Islam.,0,0
ferguson,500354853680340993,500354853680340993,None,1408128867.0,2014-08-15 18:54:27,Boom RT @newsneighbor Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed? http://t.co/4TH5aFsge2,2,1
ferguson,500354853680340993,500355520989896704,500354853680340993,1408129027.0,2014-08-15 18:57:07,@emma_fRhost2 @newsneighbor maybe you ought to educate yourself on police procedures before insinuating things you know nothing about,2,0
ferguson,500354853680340993,500357401292599297,500354853680340993,1408129475.0,2014-08-15 19:04:35,"@emma_fRhost2 @raread @newsneighbor yep, this says it all",2,0
ferguson,500354853680340993,500362182295842817,500354853680340993,1408130615.0,2014-08-15 19:23:35,@emma_fRhost2 @newsneighbor they didn't know they already got the thief.,2,0
ferguson,500354853680340993,500371932911775744,500354853680340993,1408132939.0,2014-08-15 20:02:19,"@emma_fRhost2 @DNLee5 @newsneighbor Ummmm, I'm guessing bc they realized they didn't have the right person? Just a guess. #EyeRoll",2,0
ferguson,500354853680340993,500372256959516674,500354853680340993,1408133017.0,2014-08-15 20:03:37,@emma_fRhost2 @PragObots @newsneighbor Because they are LIARS.. Thing is not all cops are bad.  But Ferguson's Police are clearly the worse!,2,0
sydneysiege,544351885298130945,544351885298130945,None,1418618577.0,2014-12-15 04:42:57,#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,1,1
sydneysiege,544351885298130945,544352640608788481,544351885298130945,1418618757.0,2014-12-15 04:45:57,@skynewsaust don't bring anymore muslim refugees here! We can't live like this!,1,1
sydneysiege,544351885298130945,544352945391669248,544352640608788481,1418618830.0,2014-12-15 04:47:10,@Joseph_M20 @SkyNewsAust Fuck off,1,0
sydneysiege,544351885298130945,544354735411986433,544352945391669248,1418619257.0,2014-12-15 04:54:17,@minimumwade @skynewsaust thank you and fuck muslims too!,1,0
sydneysiege,544351885298130945,544356626115727360,544354735411986433,1418619707.0,2014-12-15 05:01:47,@Joseph_M20 @MinimumWade @SkyNewsAust joe what's up,1,0
sydneysiege,544351885298130945,544359529484664832,544356626115727360,1418620400.0,2014-12-15 05:13:20,@jesuspaddy @minimumwade @skynewsaust I'm tired of this. Why are most terrorists muslims?,1,1
sydneysiege,544351885298130945,544360649887719424,544359529484664832,1418620667.0,2014-12-15 05:17:47,@Joseph_M20 @Jesuspaddy @SkyNewsAust I can't tell if you're trolling or just an ignorant fool...,1,2
sydneysiege,544351885298130945,544360786093543425,544360649887719424,1418620699.0,2014-12-15 05:18:19,@MinimumWade @Joseph_M20 I agree with him,1,0
sydneysiege,544351885298130945,544360672935428096,544359529484664832,1418620672.0,2014-12-15 05:17:52,@Joseph_M20 @MinimumWade @SkyNewsAust cause they're a load of wankers,1,0
sydneysiege,544351885298130945,544359449561821185,544352640608788481,1418620381.0,2014-12-15 05:13:01,@Joseph_M20 @SkyNewsAust http://t.co/QmgulquObV STOP THE VIOLENCE ! Author Avail 24 hrs 1-778-908-2811 http://t.co/mkDFLMgWke,1,0
sydneysiege,544351885298130945,544353014010478592,544351885298130945,1418618846.0,2014-12-15 04:47:26,@SkyNewsAust Maybe be an obvious question but why are police positions being televised live?,1,2
sydneysiege,544351885298130945,544353082818056192,544351885298130945,1418618863.0,2014-12-15 04:47:43,@SkyNewsAust,1,0
sydneysiege,544351885298130945,544353261130485760,544351885298130945,1418618905.0,2014-12-15 04:48:25,“@SkyNewsAust: #BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/26PXrqmG6t” this is so scary,1,0
sydneysiege,544351885298130945,544355124202586113,544353261130485760,1418619349.0,2014-12-15 04:55:49,@i_can_fangirl i'm watching the news &amp; my skin is literally crawling,1,0
sydneysiege,544351885298130945,544377288448413696,544355124202586113,1418624634.0,2014-12-15 06:23:54,@kinkynialler I know I'm really worried about my step mum bc she works in the city and her office went into lockdown 😖,1,0
sydneysiege,544351885298130945,544377729181691904,544377288448413696,1418624739.0,2014-12-15 06:25:39,"@i_can_fangirl omg that's horrible!! i hope she is okay, i can't imagine how you feel rn😣",1,0
sydneysiege,544351885298130945,544378282972438528,544377729181691904,1418624871.0,2014-12-15 06:27:51,"@kinkynialler She says she's ok, but I'm still really worried about her",1,0
sydneysiege,544351885298130945,544378460898983936,544378282972438528,1418624913.0,2014-12-15 06:28:33,@i_can_fangirl i really hope she is:( talk to me if you need x,1,0
sydneysiege,544351885298130945,544379015763468288,544378460898983936,1418625046.0,2014-12-15 06:30:46,@kinkynialler thank you,1,0
sydneysiege,544351885298130945,544353914842144769,544351885298130945,1418619061.0,2014-12-15 04:51:01,@SkyNewsAust delete the photo you dopes,1,2
sydneysiege,544351885298130945,544354829724692480,544351885298130945,1418619279.0,2014-12-15 04:54:39,@SkyNewsAust @Jackthelad1947 escaped? Don't you mean freed?,1,2
sydneysiege,544351885298130945,544355759921041408,544351885298130945,1418619501.0,2014-12-15 04:58:21,"@SkyNewsAust @JordanSekulow 

Default #Islamophobia? Hell Yes!

http://t.co/JlusWqCq5K http://t.co/rULC13uzn2",1,0
sydneysiege,544351885298130945,544355764756684800,544351885298130945,1418619502.0,2014-12-15 04:58:22,@SkyNewsAust .AUS need to get some IDF HELP/ADVICE IN DEALING WITH THESE GUYS  .Maybe Hannibal solution,1,0
sydneysiege,544351885298130945,544356675184898048,544351885298130945,1418619719.0,2014-12-15 05:01:59,@SkyNewsAust http://t.co/QmgulquObV STOP THE VIOLENCE ! Author Avail 24 hrs 1-778-908-2811 http://t.co/Y3DAGShIhA,1,0
sydneysiege,544351885298130945,544358630338748416,544351885298130945,1418620185.0,2014-12-15 05:09:45,@SkyNewsAust,1,0
sydneysiege,544351885298130945,544359409892073472,544351885298130945,1418620371.0,2014-12-15 05:12:51,@SkyNewsAust one shot ! Between the eyes,1,0
